,property_type,price,area,area_unit,n_bedrooms,n_bathrooms,n_floors,address,city_province,district,legal_docs,facing_direction,front_width,price_unit,front_width_unit,front_road_width,front_road_width_unit,balcony_direction,interior
12547,Biệt thự,9.0,60.0,m²,7.0,7.0,,"Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Sổ đỏ/hồng riêng,Đông - Nam,4.5,tỷ,m,13.0,m,,Không nội thất
12548,Biệt thự,28.0,375.0,m²,,,,"HUD Me Linh Central, Thanh Lâm, Mê Linh, Hà Nội",Hà Nội,Mê Linh,Hợp đồng mua bán,Tây - Bắc,15.0,tỷ,m,24.0,m,Tây - Bắc,
12549,Biệt thự,77.8,241.0,m²,,,,"Dự án Vinhomes Riverside, Đường Hoa Phượng, Phường Phúc Lợi, Long Biên, Hà Nội",Hà Nội,Long Biên,Khác/Không rõ,,10.0,tỷ,m,,,,
12550,Biệt thự,89.5,324.0,m²,,,,"Dự án Vinhomes The Harmony, Đường Nguyệt Quế, Phường Việt Hưng, Long Biên, Hà Nội",Hà Nội,Long Biên,Khác/Không rõ,Tây - Nam,37.0,tỷ,m,,,,
12551,Biệt thự,,288.0,m²,4.0,3.0,,"Xanh Villas, Đại lộ Thăng Long, Tiến Xuân, Thạch Thất, Hà Nội",Hà Nội,Thạch Thất,Hợp đồng mua bán,Tây - Nam,12.0,,m,12.0,m,Tây - Nam,Không nội thất
12552,Nhà mặt tiền,12.4,86.0,m²,4.0,3.0,,"Đường Chu Thiên, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",TP.HCM,Tân Phú,Sổ đỏ/hồng riêng,,,tỷ,,12.0,m,,Cơ bản
12553,Nhà mặt tiền,6.9,60.0,m²,,,,"Đường Nại Tú 1, Phường An Hải Bắc, Sơn Trà, Đà Nẵng",Đà Nẵng,Sơn Trà,Khác/Không rõ,,,tỷ,,,,,
12554,Nhà mặt tiền,39.8,35.0,m²,4.0,,,"Bán nhà mặt phố Nguyễn Đình Thi , view Hồ Tây , 35m x 5 tầng , kinh doanh vip . Giá 39,8 tỷ,",Hà Nội,Tây Hồ,Sổ đỏ/hồng riêng,Tây,5.3,tỷ,m,,,,Không nội thất
12555,Nhà mặt tiền,52.0,80.0,m²,,,,"Phố Trúc Khê, Phường Láng Hạ, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,4.0,tỷ,m,,,,
12556,Nhà mặt tiền,108.0,145.0,m²,,,,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",Hà Nội,Ba Đình,Sổ đỏ/hồng riêng,,38.0,tỷ,m,,,,
12557,Nhà mặt tiền,45.0,82.0,m²,,,,"Phố Vũ Tông Phan, Phường Phương Liệt, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/hồng riêng,,5.0,tỷ,m,10.0,m,,Cơ bản
12558,Nhà mặt tiền,10.0,300.0,m²,37.0,37.0,,"Đường N9, Phường An Thạnh, Thuận An, Bình Dương",Bình Dương,Thuận An,Sổ đỏ/hồng riêng,,10.0,tỷ,m,12.0,m,,
12559,Nhà mặt tiền,,242.0,m²,,,,"Phường Láng Thượng, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,22.0,,m,,,,
12560,Nhà mặt tiền,620.0,4700.0,m²,,,,"Đường Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Hồ Chí Minh",TP.HCM,Bình Thạnh,Sổ đỏ/hồng riêng,,100.0,tỷ,m,,,,
12561,Nhà mặt tiền,,250.0,m²,3.0,3.0,,"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/hồng riêng,Tây - Nam,8.2,,m,18.0,m,Tây - Nam,Đầy đủ
12562,Nhà mặt tiền,10.5,110.0,m²,,,,"Đường Bia Truyền Thống, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",TP.HCM,Bình Tân,Sổ đỏ/hồng riêng,,4.2,tỷ,m,9.0,m,,Không nội thất
12563,Nhà mặt tiền,87.0,130.0,m²,,,,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Hà Nội,Cầu Giấy,Sổ đỏ/hồng riêng,,6.0,tỷ,m,,,,K
12564,Nhà mặt tiền,37.09440000000001,134.4,m²,5.0,6.0,,"227, Đường Lê Duẩn, Phường An Khê, Thanh Khê, Đà Nẵng",Đà Nẵng,Thanh Khê,Sổ đỏ/hồng riêng,Bắc,4.5,triệu/m²,m,30.0,m,Bắc,Đầy đủ
12565,Nhà mặt tiền,75.0,300.0,m²,,,,"Đường Lê Quang Định, Phường 14, Bình Thạnh, Hồ Chí Minh",TP.HCM,Bình Thạnh,Sổ đỏ/hồng riêng,,,tỷ,,,,,
